StepNumber,BaseRotation,ShoulderPitch,ShoulderRoll,ElbowPitch,ElbowRoll,HandPitch,GripperRotation,EndEffectorX,EndEffectorY,EndEffectorZ,TargetX,TargetY,TargetZ,DistanceToTarget,DeltaBaseRotation,DeltaShoulderPitch,DeltaShoulderRoll,DeltaElbowPitch,DeltaElbowRoll,DeltaHandPitch,DeltaGripperRotation,DeltaX,DeltaY,DeltaY.1,Gripped,IsGood,BaseRight,BaseLeft,ShoulderDown,ShoulderUp,ElbowDown,ElbowUp,HandDown,HandUp
11,-25.0,13.0,1.0,-119.0,1.0,114.0,41.0,-0.205114,0.467842,0.015201002,0.083,0.38,0.0,0.30159074,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0014089942,-0.0036740005,-0.00035999714999999997,False,True,0,0,0,0,0,0,0,1
0,-40.0,14.0,-1.0,-113.0,1.0,125.0,41.0,0.0,0.0,0.0,-0.21,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0,0,0,0,0,0,0,0
1,-20.0,14.0,-1.0,-113.0,1.0,125.0,41.0,-0.225298,0.5950300000000001,0.25425202,-0.21,0.45,0.0,0.29310718,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.225298,0.5950300000000001,0.25425202,False,True,1,0,0,0,0,0,0,0
2,-20.0,12.0,-1.0,-113.0,1.0,125.0,41.0,-0.22765300000000002,0.6013850000000001,0.19860299,-0.21,0.45,0.0,0.25034416,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.0023549944,0.0063549876000000005,-0.055649027000000004,False,True,0,0,0,1,0,0,0,0
3,-15.0,12.0,-1.0,-113.0,1.0,125.0,41.0,-0.174478,0.618796,0.19847299,-0.21,0.45,0.0,0.2629552,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053175002,0.017410994,-0.00012999773,False,True,1,0,0,0,0,0,0,0
4,-10.0,12.0,-1.0,-113.0,1.0,125.0,41.0,-0.119825,0.6317510000000001,0.198352,-0.21,0.45,0.0,0.28374013,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054652995999999995,0.01295501,-0.00012099743000000001,False,True,1,0,0,0,0,0,0,0
5,-10.0,17.0,-1.0,-113.0,1.0,125.0,41.0,-0.120117,0.633776,0.14269899,-0.21,0.45,0.0,0.24943049999999997,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.00029200315,0.0020250082,-0.055653006,False,True,0,0,1,0,0,0,0,0
6,-10.0,17.0,-1.0,-101.0,1.0,125.0,41.0,-0.114928,0.607617,0.10234,-0.21,0.45,0.0,0.21060695,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0051890016,-0.026158987999999998,-0.04035899,False,True,0,0,0,0,1,0,0,0
7,-10.0,17.0,-1.0,-106.0,1.0,125.0,41.0,-0.10969200000000001,0.5780569999999999,0.064541,-0.21,0.45,0.0,0.17500238,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.005236,-0.02956003,-0.037799,False,True,0,0,0,0,0,1,0,0
8,-10.0,12.0,-1.0,-106.0,1.0,125.0,41.0,-0.110233,0.583129,0.11569001,-0.21,0.45,0.0,0.20263505,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-0.00054100156,0.0050719976,0.05114901,False,True,0,0,0,1,0,0,0,0
9,-10.0,12.0,-1.0,-111.0,1.0,125.0,41.0,-0.104672,0.553685,0.07843001,-0.21,0.45,0.0,0.16731957,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0055610016000000005,-0.02944398,-0.037259996000000004,False,True,0,0,0,0,0,1,0,0
10,-10.0,12.0,-1.0,-116.0,1.0,125.0,41.0,-0.09859680000000001,0.521274,0.043562993,-0.21,0.45,0.0,0.13924219,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0060752034,-0.03241104,-0.03486702,False,True,0,0,0,0,0,1,0,0
11,-10.0,7.0,-1.0,-116.0,1.0,125.0,41.0,-0.10011,0.528139,0.08974700000000001,-0.21,0.45,0.0,0.16197543,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-0.0015132054999999998,0.006865024599999999,0.046184003,False,True,0,0,0,1,0,0,0,0
12,-10.0,7.0,-1.0,-121.0,1.0,125.0,41.0,-0.0938755,0.495667,0.055232002999999995,-0.21,0.45,0.0,0.1364586,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.006234504300000001,-0.032471985,-0.034514993,False,True,0,0,0,0,0,1,0,0
13,-10.0,7.0,-1.0,-126.0,1.0,125.0,41.0,-0.0867493,0.46004399999999995,0.022986992999999997,-0.21,0.45,0.0,0.12577765,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.007126197,-0.035623014,-0.03224501,False,True,0,0,0,0,0,1,0,0
14,-10.0,2.0,-1.0,-126.0,1.0,125.0,41.0,-0.0883354,0.46911800000000003,0.064086005,-0.21,0.45,0.0,0.13883366,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-0.001586102,0.0090740025,0.041099012000000004,False,True,0,0,0,1,0,0,0,0
15,-10.0,2.0,-1.0,-131.0,1.0,125.0,41.0,-0.0817799,0.433867,0.032629997,-0.21,0.45,0.0,0.13328685,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.006555505,-0.03525099,-0.03145601,False,True,0,0,0,0,0,1,0,0
16,-10.0,2.0,-1.0,-131.0,1.0,118.0,41.0,-0.0857694,0.45308000000000004,0.034383,-0.21,0.45,0.0,0.12893765,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-0.003989503,0.019212991000000002,0.0017530024,False,True,0,0,0,0,0,0,0,1
17,-10.0,2.0,-1.0,-131.0,1.0,123.0,41.0,-0.089713,0.47192700000000004,0.037585005,-0.21,0.45,0.0,0.12791555,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-0.0039435998,0.018846988999999998,0.0032020062,False,True,0,0,0,0,0,0,1,0
18,-10.0,1.0,-1.0,-131.0,1.0,123.0,41.0,-0.08286310000000001,0.436871,0.013208002,-0.21,0.45,0.0,0.12849362,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0068499,-0.035055995,-0.024377002999999998,False,True,0,0,0,1,0,0,0,0
19,-10.0,1.0,-1.0,-135.0,1.0,123.0,41.0,-0.08405549999999999,0.444266,0.019318000000000002,-0.21,0.45,0.0,0.12754638,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-0.0011923984,0.007394999300000001,0.0061099976,False,True,0,0,0,0,0,1,0,0
20,-10.0,1.0,-1.0,-135.0,1.0,124.0,41.0,-0.08484639999999999,0.448039,0.020013005,-0.21,0.45,0.0,0.1267588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0007909015,0.0037730038,0.0006950050599999999,False,True,0,0,0,0,0,0,1,0
21,-11.0,1.0,-1.0,-135.0,1.0,124.0,41.0,-0.09265939999999999,0.44649399999999995,0.020014003,-0.21,0.45,0.0,0.11908679999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007812999000000001,-0.0015449822,9.983778000000002e-07,False,True,0,1,0,0,0,0,0,0
22,-11.0,1.0,-1.0,-136.0,1.0,124.0,41.0,-0.0911163,0.439226,0.013956993999999999,-0.21,0.45,0.0,0.12018406400000001,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0015430972,-0.007268011600000001,-0.006057009,False,True,0,0,0,0,0,1,0,0
23,-11.0,1.0,-1.0,-136.0,1.0,125.0,41.0,-0.0919865,0.44302700000000006,0.0146510005,-0.21,0.45,0.0,0.11912371,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.000870198,0.0038009882,0.0006940067,False,True,0,0,0,0,0,0,1,0
24,-11.0,1.0,-1.0,-137.0,1.0,125.0,41.0,-0.0903998,0.435542,0.008435994,-0.21,0.45,0.0,0.12076591,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0015866979999999999,-0.0074850023,-0.0062150059999999995,False,True,0,0,0,0,0,1,0,0
25,-12.0,1.0,-1.0,-137.0,1.0,125.0,41.0,-0.09787080000000001,0.43390500000000004,0.008423001,-0.21,0.45,0.0,0.11359116400000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007470995,-0.0016369820000000002,-1.2993813e-05,False,True,0,1,0,0,0,0,0,0
26,-12.0,1.0,-1.0,-137.0,1.0,126.0,41.0,-0.0988508,0.437512,0.009086996,-0.21,0.45,0.0,0.11221705400000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0009800047,0.0036070049,0.0006639957400000001,False,True,0,0,0,0,0,0,1,0
27,-13.0,1.0,-1.0,-137.0,1.0,126.0,41.0,-0.106341,0.43543999999999994,0.008836001,-0.21,0.45,0.0,0.10504882,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074901953,-0.0020720065,-0.00025099516,False,True,0,1,0,0,0,0,0,0
28,-13.0,0.0,-1.0,-137.0,1.0,126.0,41.0,-0.10723599999999998,0.437899,0.016714007,-0.21,0.45,0.0,0.10481522,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0008950010000000001,0.0024589895999999997,0.0078780055,False,True,0,0,0,1,0,0,0,0
29,-13.0,0.0,-1.0,-138.0,1.0,126.0,41.0,-0.10538199999999999,0.43047799999999997,0.010553001999999999,-0.21,0.45,0.0,0.10694577,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.001853995,-0.0074209869999999995,-0.006161004300000001,False,True,0,0,0,0,0,1,0,0
30,-13.0,-1.0,-1.0,-138.0,1.0,126.0,41.0,-0.10589000000000001,0.43268900000000005,0.018142,-0.21,0.45,0.0,0.107087314,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0005079955000000001,0.0022110045,0.0075889975,False,True,0,0,0,1,0,0,0,0
31,-13.0,-2.0,-1.0,-138.0,1.0,126.0,41.0,-0.10616099999999999,0.43491499999999994,0.026060000000000003,-0.21,0.45,0.0,0.10811668,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.00027099997000000004,0.002225995,0.007918000000000001,False,True,0,0,0,1,0,0,0,0
32,-13.0,-2.0,-1.0,-139.0,1.0,126.0,41.0,-0.104281,0.427382,0.019695997,-0.21,0.45,0.0,0.10989091,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0018799976,-0.007533014,-0.006364003000000001,False,True,0,0,0,0,0,1,0,0
33,-13.0,-3.0,-1.0,-139.0,1.0,126.0,41.0,-0.104745,0.42940200000000006,0.027159005,-0.21,0.45,0.0,0.1106368,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.00046399980000000004,0.0020200014,0.007463008,False,True,0,0,0,1,0,0,0,0
34,-13.0,-4.0,-1.0,-139.0,1.0,126.0,41.0,-0.105208,0.431396,0.034858999999999994,-0.21,0.45,0.0,0.111993834,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.00046300142999999996,0.0019940138,0.0076999962,False,True,0,0,0,1,0,0,0,0
35,-13.0,-4.0,-1.0,-140.0,1.0,126.0,41.0,-0.103414,0.424209,0.028446004,-0.21,0.45,0.0,0.11329132,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.001794003,-0.007187009,-0.0064129980000000005,False,True,0,0,0,0,0,1,0,0
36,-13.0,-4.0,-1.0,-141.0,1.0,126.0,41.0,-0.101515,0.41662200000000005,0.021906002999999997,-0.21,0.45,0.0,0.11559825,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0018989965,-0.0075869859999999996,-0.0065400004,False,True,0,0,0,0,0,1,0,0
37,-13.0,-5.0,-1.0,-141.0,1.0,126.0,41.0,-0.101967,0.418645,0.029320002,-0.21,0.45,0.0,0.11624941,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.00045199692000000004,0.0020229816,0.0074139982,False,True,0,0,0,1,0,0,0,0
38,-13.0,-5.0,-1.0,-142.0,1.0,126.0,41.0,-0.100111,0.411231,0.022983,-0.21,0.45,0.0,0.11877223,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0018559992000000002,-0.0074139832999999995,-0.0063370019999999996,False,True,0,0,0,0,0,1,0,0
39,-13.0,-6.0,-1.0,-142.0,1.0,126.0,41.0,-0.100582,0.413267,0.030295,-0.21,0.45,0.0,0.11932894,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.00047100335,0.0020359755,0.007312000000000001,False,True,0,0,0,1,0,0,0,0
40,-13.0,-6.0,-1.0,-143.0,1.0,126.0,41.0,-0.098679,0.405658,0.023819,-0.21,0.45,0.0,0.12217168,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.001903005,-0.00760898,-0.006476000000000001,False,True,0,0,0,0,0,1,0,0
41,-13.0,-6.0,-1.0,-144.0,1.0,126.0,41.0,-0.096759,0.397995,0.017444,-0.21,0.45,0.0,0.12582661,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0019199997,-0.0076630116,-0.006375,False,True,0,0,0,0,0,1,0,0
42,-13.0,-7.0,-1.0,-144.0,1.0,126.0,41.0,-0.09724169999999999,0.40008299999999997,0.024504006000000002,-0.21,0.45,0.0,0.12572424,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.00048270077000000004,0.0020880103,0.0070600063,False,True,0,0,0,1,0,0,0,0
43,-13.0,-8.0,-1.0,-144.0,1.0,126.0,41.0,-0.09771210000000001,0.402138,0.031718,-0.21,0.45,0.0,0.1261165,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.00047039985999999996,0.0020549893,0.007213995,False,True,0,0,0,1,0,0,0,0
44,-13.0,-8.0,-1.0,-145.0,1.0,126.0,41.0,-0.0958827,0.39485,0.025426,-0.21,0.45,0.0,0.1292701,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0018294007000000001,-0.007288009,-0.0062920004,False,True,0,0,0,0,0,1,0,0
45,-13.0,-8.0,-1.0,-145.0,1.0,125.0,41.0,-0.0948875,0.391097,0.024652003999999998,-0.21,0.45,0.0,0.1316365,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0009951964,-0.0037529766999999997,-0.0007739961,False,True,0,0,0,0,0,0,0,1
46,-13.0,-8.0,-1.0,-146.0,1.0,125.0,41.0,-0.0932053,0.38351,0.018607005,-0.21,0.45,0.0,0.13567661,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0016821995,-0.007587015600000001,-0.0060449988,False,True,0,0,0,0,0,1,0,0
47,-13.0,-8.0,-1.0,-147.0,1.0,125.0,41.0,-0.09103460000000001,0.375712,0.012241006,-0.21,0.45,0.0,0.14078818,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0021707043,-0.0077979863,-0.0063659996,False,True,0,0,0,0,0,1,0,0
48,-14.0,-8.0,-1.0,-147.0,1.0,125.0,41.0,-0.09753889999999998,0.374066,0.012363002,-0.21,0.45,0.0,0.13625824,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065043047,-0.0016460121,0.00012199581,False,True,0,1,0,0,0,0,0,0
49,-15.0,-8.0,-1.0,-147.0,1.0,125.0,41.0,-0.10396199999999998,0.372083,0.012128993999999999,-0.21,0.45,0.0,0.1321447,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064230934,-0.0019829870000000003,-0.00023400784,False,True,0,1,0,0,0,0,0,0
50,-15.0,-7.0,-1.0,-147.0,1.0,125.0,41.0,-0.103279,0.369521,0.0053720027000000005,-0.21,0.45,0.0,0.13377255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006829947,-0.0025620162,-0.0067569909999999995,False,True,0,0,1,0,0,0,0,0
52,-15.0,-7.0,-1.0,-146.0,1.0,125.0,41.0,-0.105798,0.377203,0.011087999,-0.21,0.45,0.0,0.12759468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0025189966,0.007682979,0.0057149976000000005,False,True,0,0,0,0,1,0,0,0
53,-15.0,-8.0,-1.0,-146.0,1.0,125.0,41.0,-0.106423,0.37954899999999997,0.018071993999999997,-0.21,0.45,0.0,0.12656276,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0006249994,0.002346009,0.006983995400000001,False,True,0,0,0,1,0,0,0,0
54,-15.0,-9.0,-1.0,-146.0,1.0,125.0,41.0,-0.106958,0.381565,0.024908006,-0.21,0.45,0.0,0.12618005,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.00053500384,0.0020160079999999997,0.006836012,False,True,0,0,0,1,0,0,0,0
55,-15.0,-9.0,-1.0,-145.0,1.0,125.0,41.0,-0.109106,0.388993,0.031285003,-0.21,0.45,0.0,0.12198444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.002147995,0.007427990400000001,0.0063769966,False,True,0,0,0,0,1,0,0,0
56,-15.0,-9.0,-1.0,-144.0,1.0,125.0,41.0,-0.111232,0.39632399999999995,0.037807003,-0.21,0.45,0.0,0.11859847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0021260007999999997,0.0073310137,0.006522,False,True,0,0,0,0,1,0,0,0
57,-15.0,-9.0,-1.0,-143.0,1.0,125.0,41.0,-0.113054,0.40365999999999996,0.044487998,-0.21,0.45,0.0,0.116297476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0018220022,0.0073359906999999995,0.006680995,False,True,0,0,0,0,1,0,0,0
58,-15.0,-10.0,-1.0,-143.0,1.0,125.0,41.0,-0.113524,0.405407,0.051837996,-0.21,0.45,0.0,0.11825113,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.00046999753,0.0017470120999999999,0.0073499978,False,True,0,0,0,1,0,0,0,0
59,-15.0,-16.0,-1.0,-143.0,1.0,125.0,41.0,-0.115553,0.412987,0.096339,-0.21,0.45,0.0,0.13989782,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,-0.0020290017,0.0075799822999999995,0.044501007,False,True,0,0,0,1,0,0,0,0
60,-15.0,-21.0,-1.0,-143.0,1.0,125.0,41.0,-0.116326,0.41584399999999994,0.133981,-0.21,0.45,0.0,0.16701005,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-0.0007729977400000001,0.0028569996,0.037642002,False,True,0,0,0,1,0,0,0,0
61,-20.0,-21.0,-1.0,-143.0,1.0,125.0,41.0,-0.152104,0.40413699999999997,0.13403199999999998,-0.21,0.45,0.0,0.15303573,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03577801,-0.011707008,5.0991774e-05,False,True,0,1,0,0,0,0,0,0
62,-25.0,-21.0,-1.0,-143.0,1.0,125.0,41.0,-0.18690299999999999,0.389637,0.134634,-0.21,0.45,0.0,0.14934349,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034798995,-0.014499992,0.0006020069000000001,False,True,0,1,0,0,0,0,0,0
63,-25.0,-21.0,-1.0,-138.0,1.0,125.0,41.0,-0.199193,0.41429099999999996,0.17635699,-0.21,0.45,0.0,0.18026012,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-0.012290001000000002,0.024654001000000002,0.041722983,False,True,0,0,0,0,1,0,0,0
64,-25.0,-16.0,-1.0,-138.0,1.0,125.0,41.0,-0.199488,0.414905,0.13628699,-0.21,0.45,0.0,0.14112513,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.00029499830000000003,0.00061401725,-0.040069997,False,True,0,0,1,0,0,0,0,0
65,-25.0,-16.0,-1.0,-133.0,1.0,125.0,41.0,-0.211758,0.439668,0.17817299,-0.21,0.45,0.0,0.17848097,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-0.012270004,0.024762988,0.041886,False,True,0,0,0,0,1,0,0,0
66,-25.0,-16.0,-1.0,-128.0,1.0,125.0,41.0,-0.22246799999999997,0.461178,0.22249000000000002,-0.21,0.45,0.0,0.22311924,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-0.010710001,0.021510005,0.044317007,False,True,0,0,0,0,1,0,0,0
67,-30.0,-16.0,-1.0,-128.0,1.0,125.0,41.0,-0.261752,0.440105,0.222638,-0.21,0.45,0.0,0.22878781,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039284006,-0.021073013999999998,0.00014799833,False,True,0,1,0,0,0,0,0,0
68,-30.0,-11.0,-1.0,-128.0,1.0,125.0,41.0,-0.264008,0.443974,0.17787999999999998,-0.21,0.45,0.0,0.18599589,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0022559762,0.0038689970000000003,-0.044757992,False,True,0,0,1,0,0,0,0,0
69,-35.0,-11.0,-1.0,-128.0,1.0,125.0,41.0,-0.301701,0.419229,0.177725,-0.21,0.45,0.0,0.20234156,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037693024,-0.024744987000000003,-0.00015500188,False,True,0,1,0,0,0,0,0,0
70,-40.0,-11.0,-1.0,-128.0,1.0,125.0,41.0,-0.337212,0.391507,0.178053,-0.21,0.45,0.0,0.22651091,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035510987,-0.027722001,0.00032800436000000004,False,True,0,1,0,0,0,0,0,0
71,-40.0,-6.0,-1.0,-128.0,1.0,125.0,41.0,-0.337696,0.39198099999999997,0.132946,-0.21,0.45,0.0,0.193254,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.00048398972000000004,0.00047400594000000004,-0.045107007000000005,False,True,0,0,1,0,0,0,0,0
72,-40.0,-1.0,-1.0,-128.0,1.0,125.0,41.0,-0.33553099999999997,0.389396,0.08788399400000001,-0.21,0.45,0.0,0.16478613,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0021649897,-0.0025849938,-0.045062005999999995,False,True,0,0,1,0,0,0,0,0
73,-40.0,-1.0,-1.0,-123.0,1.0,125.0,41.0,-0.355903,0.41283400000000003,0.127001,-0.21,0.45,0.0,0.19697273,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-0.020372003,0.023437977000000002,0.03911701,False,True,0,0,0,0,1,0,0,0
74,-40.0,4.0,-1.0,-123.0,1.0,125.0,41.0,-0.353398,0.40983400000000003,0.07976501,-0.21,0.45,0.0,0.16893417,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0025050044,-0.0029999912,-0.047235995999999995,False,True,0,0,1,0,0,0,0,0
75,-40.0,4.0,-1.0,-118.0,1.0,125.0,41.0,-0.374062,0.433353,0.11918001,-0.21,0.45,0.0,0.20346336,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-0.020664006000000002,0.02351901,0.039415002000000005,False,True,0,0,0,0,1,0,0,0
76,-40.0,9.0,-1.0,-118.0,1.0,125.0,41.0,-0.37093200000000004,0.42965299999999995,0.069414005,-0.21,0.45,0.0,0.17644098,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.003129989,-0.003700018,-0.049766004,False,True,0,0,1,0,0,0,0,0
77,-40.0,14.0,-1.0,-118.0,1.0,125.0,41.0,-0.36511,0.422709,0.020283996999999998,-0.21,0.45,0.0,0.15879343,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.005822003,-0.0069440006999999995,-0.049130007999999996,False,True,0,0,1,0,0,0,0,0
0,-15.0,-6.0,-1.0,-145.0,-1.0,120.0,46.0,0.0,0.0,0.0,-0.21,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0,0,0,0,0,0,0,0
1,10.0,-6.0,-1.0,-145.0,-1.0,120.0,46.0,0.09367310000000001,0.605029,0.20325,-0.21,0.45,0.0,0.39694068,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09367310000000001,0.605029,0.20325,False,True,1,0,0,0,0,0,0,0
2,5.0,-6.0,-1.0,-145.0,-1.0,120.0,46.0,0.0406424,0.610846,0.20325099,-0.21,0.45,0.0,0.3605607,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053030703,0.005816996,9.834766e-07,False,True,0,1,0,0,0,0,0,0
3,0.0,-6.0,-1.0,-145.0,-1.0,120.0,46.0,-0.0127322,0.612225,0.20349301,-0.21,0.45,0.0,0.32655925,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0533746,0.0013790131,0.00024202466,False,True,0,1,0,0,0,0,0,0
4,-5.0,-6.0,-1.0,-145.0,-1.0,120.0,46.0,-0.06604349999999999,0.608784,0.20349501,-0.21,0.45,0.0,0.29554367,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053311303,-0.0034409760999999997,1.9967556000000004e-06,False,True,0,1,0,0,0,0,0,0
5,-10.0,-6.0,-1.0,-145.0,-1.0,120.0,46.0,-0.118828,0.6006819999999999,0.20393099,-0.21,0.45,0.0,0.26945361,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052784495,-0.008102,0.00043597817000000003,False,True,0,1,0,0,0,0,0,0
6,-10.0,-6.0,-1.0,-112.0,-1.0,120.0,46.0,-0.11434000000000001,0.577028,0.160639,-0.21,0.45,0.0,0.22603503,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.004487999,-0.023654044,-0.043291986,False,True,0,0,0,0,1,0,0,0
7,-10.0,-1.0,-1.0,-112.0,-1.0,120.0,46.0,-0.113773,0.573851,0.21127800000000002,-0.21,0.45,0.0,0.26312944,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.00056699663,-0.0031769871999999997,0.050639004,False,True,0,0,1,0,0,0,0,0
8,-10.0,-1.0,-1.0,-117.0,-1.0,120.0,46.0,-0.109176,0.55013,0.168128,-0.21,0.45,0.0,0.22013296,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.004597001,-0.02372098,-0.043150008,False,True,0,0,0,0,0,1,0,0
9,-10.0,-1.0,-1.0,-122.0,-1.0,120.0,46.0,-0.104173,0.5228,0.12723999,-0.21,0.45,0.0,0.18080159,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0050030053,-0.027329981,-0.04088801,False,True,0,0,0,0,0,1,0,0
10,-10.0,-1.0,-1.0,-127.0,-1.0,120.0,46.0,-0.0981737,0.49208100000000005,0.088792995,-0.21,0.45,0.0,0.14886278,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.005999297,-0.030719042000000002,-0.038446993,False,True,0,0,0,0,0,1,0,0
11,-10.0,-1.0,-1.0,-132.0,-1.0,120.0,46.0,-0.09156439999999999,0.45813100000000007,0.053097992999999996,-0.21,0.45,0.0,0.13004807,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.006609298299999999,-0.03395,-0.035695,False,True,0,0,0,0,0,1,0,0
12,-10.0,-6.0,-1.0,-132.0,-1.0,120.0,46.0,-0.0924311,0.464628,0.094133005,-0.21,0.45,0.0,0.15131903,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-0.0008666962400000001,0.006497025500000001,0.04103501,False,True,0,0,0,1,0,0,0,0
13,-15.0,-6.0,-1.0,-132.0,-1.0,120.0,46.0,-0.132502,0.45482799999999995,0.094144,-0.21,0.45,0.0,0.122034185,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040070906,-0.009800017,1.0997057e-05,False,True,0,1,0,0,0,0,0,0
14,-15.0,-6.0,-1.0,-137.0,-1.0,120.0,46.0,-0.123271,0.42154899999999995,0.058970004000000006,-0.21,0.45,0.0,0.10866848400000001,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.009231000999999999,-0.033279,-0.035173997,False,True,0,0,0,0,0,1,0,0
15,-15.0,-6.0,-1.0,-143.0,-1.0,120.0,46.0,-0.110703,0.377996,0.020235002,-0.21,0.45,0.0,0.12431381,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.012568003999999999,-0.043552995,-0.038735002000000004,False,True,0,0,0,0,0,1,0,0
